itemset;tamanho;suporte_absoluto;suporte_relativo;fechado;superconjunto_mesmo_suporte;motivo
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_21_A_29 + POSSE_CARRO__COM_CARRO;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_30_A_39;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_40_A_49 + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_30_A_39 + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_21_A_29 + POSSE_CARRO__COM_CARRO;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_30_A_39 + SITUACAO_FAMILIAR__SOLTEIRO;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;3;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__UM_FILHO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_60_OU_MAIS + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_60_OU_MAIS + POSSE_CARRO__SEM_CARRO;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_30_A_39 + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SEPARADO_VIUVO_OU_NAO_INFORMADO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;4;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_60_OU_MAIS + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;6;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;6;129;0.012900;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__UM_FILHO + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_50_A_59 + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;3;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_40_A_49;3;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS + POSSE_CARRO__COM_CARRO;3;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_30_A_39 + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;3;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_40_A_49 + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;3;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;4;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_MEDIA + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;5;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;6;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;6;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;6;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_RENDA__RENDA_MUITO_ALTA + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;6;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;6;130;0.013000;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_60_OU_MAIS + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_MEDIA + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_21_A_29 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_IDADE__IDADE_40_A_49 + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__COM_CARRO;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_30_A_39 + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_30_A_39 + CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS;3;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + CATEGORIA_FILHOS__UM_FILHO + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_ALTA + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_ALTA + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + CATEGORIA_FILHOS__UM_FILHO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_ALTA + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_21_A_29 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_60_OU_MAIS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
FAIXA_CREDITO__CREDITO_MUITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;4;131;0.013100;SIM;;Nenhum superconjunto próprio possui o mesmo suporte.
